iter	MAE
1503	0.08091043723
1504	0.0809044117
1505	0.08089130703
1506	0.08088577061
1507	0.08087626448
1508	0.08086458476
1509	0.08085793983
1510	0.08085133349
1511	0.08084626142
1512	0.08084040961
1513	0.08083178624
1514	0.08082644025
1515	0.08082216594
1516	0.08081438163
1517	0.08081271874
1518	0.08080756528
1519	0.08080461826
1520	0.08079892497
1521	0.08079494638
1522	0.08078486522
1523	0.08077592959
1524	0.0807666278
1525	0.08076091029
1526	0.08075396473
1527	0.08075132433
1528	0.08073682804
1529	0.08073595753
1530	0.08072587476
1531	0.08072002374
1532	0.08071435213
1533	0.08070290209
1534	0.08069643147
1535	0.08069251931
1536	0.08067547031
1537	0.08067218491
1538	0.080668696
1539	0.08066210495
1540	0.0806590772
1541	0.08064469448
1542	0.08063344113
1543	0.08062447431
1544	0.08061113968
1545	0.08060881343
1546	0.08060308091
1547	0.08060179874
1548	0.08059415506
1549	0.08058446641
1550	0.08057639247
1551	0.08057079069
1552	0.08056442703
1553	0.08055617912
1554	0.0805449832
1555	0.0805404515
1556	0.08053474669
1557	0.08053012451
1558	0.08052498255
1559	0.08052049739
1560	0.08051165175
1561	0.08050540209
1562	0.08050092155
1563	0.08049334014
1564	0.08048191252
1565	0.08047812639
1566	0.08046857946
1567	0.08045961047
1568	0.08045625445
1569	0.08044844759
1570	0.08044266297
1571	0.08044032741
1572	0.0804312753
1573	0.08042167782
1574	0.08040743656
1575	0.08040434697
1576	0.08039592867
1577	0.08039364778
1578	0.08038674289
1579	0.08037868244
1580	0.08035955118
1581	0.08035611848
1582	0.0803445612
1583	0.0803380348
1584	0.08033362065
1585	0.08032722567
1586	0.08032119883
1587	0.08031517722
1588	0.08030983818
1589	0.08030579294
1590	0.0803007716
1591	0.08028944946
1592	0.08027692125
1593	0.08027203115
1594	0.08026871095
1595	0.08025104665
1596	0.08024177069
1597	0.08022665695
1598	0.08021635509
1599	0.08021272003
1600	0.08020500642
1601	0.08019839135
1602	0.08018994265
1603	0.08018265234
1604	0.08017076647
1605	0.08016696111
1606	0.08016102934
1607	0.08015278623
1608	0.08013147993
1609	0.08012738049
1610	0.08011783723
1611	0.08011411054
1612	0.08010553918
1613	0.08009910277
1614	0.0800971217
1615	0.08009365758
1616	0.08008747185
1617	0.08007143684
1618	0.08006336761
1619	0.08005806798
1620	0.08005522631
1621	0.08005175059
1622	0.08003979557
1623	0.08003832705
1624	0.08003698708
1625	0.08002908137
1626	0.08002284153
1627	0.08001496417
1628	0.08000684607
1629	0.08000372755
1630	0.07999763147
1631	0.07998790706
1632	0.07998538434
1633	0.07997794872
1634	0.07996658524
1635	0.07996309407
1636	0.07996030456
1637	0.07995007315
1638	0.07994330353
1639	0.07993515668
1640	0.07993007742
1641	0.07992791301
1642	0.07991851168
1643	0.07991206855
1644	0.07990320886
1645	0.07989405248
1646	0.07988603227
1647	0.07988143106
1648	0.07987910893
1649	0.0798737425
1650	0.07987087286
1651	0.07986538246
1652	0.07985984481
1653	0.0798589594
1654	0.07984680285
1655	0.07984321847
1656	0.07983748058
1657	0.07983556733
1658	0.07982364011
1659	0.07982127119
1660	0.0798185137
1661	0.07981598245
1662	0.07981234963
1663	0.07980931344
1664	0.07980481722
1665	0.07979991059
1666	0.07979806654
1667	0.07979381129
1668	0.07979115335
1669	0.07977823311
1670	0.07976948659
1671	0.07975862401
1672	0.0797560355
1673	0.07974860077
1674	0.07974443366
1675	0.07973396064
1676	0.07972108991
1677	0.07971791552
1678	0.07971102644
1679	0.07970436753
1680	0.0796910764
1681	0.07967581827
1682	0.07966636433
1683	0.07966026397
1684	0.07965150104
1685	0.0796503817
1686	0.0796482926
1687	0.07964188045
1688	0.07963598637
1689	0.07963068884
1690	0.07962311967
1691	0.07961823618
1692	0.07961402275
1693	0.07961043676
1694	0.07959970055
1695	0.07959058343
1696	0.07958165559
1697	0.07957541547
1698	0.07957078171
1699	0.07956007598
1700	0.079555366
1701	0.07954635538
1702	0.07954090677
1703	0.07953802409
1704	0.07953226973
1705	0.07952310336
1706	0.07951587131
1707	0.07951187347
1708	0.07950952284
1709	0.07950646149
1710	0.07950212609
1711	0.07948740993
1712	0.07947928711
1713	0.07947091513
1714	0.07946896208
1715	0.07946611029
1716	0.07946176247
1717	0.0794594345
1718	0.07945523613
1719	0.07944364601
1720	0.07943330968
1721	0.07942675235
1722	0.07941857221
1723	0.07941200114
1724	0.07940642564
1725	0.07940031361
1726	0.07939055623
1727	0.07938339925
1728	0.07937111188
1729	0.07936259362
1730	0.07935857891
1731	0.0793513797
1732	0.07934437195
1733	0.07934070151
1734	0.07933661783
1735	0.07932807489
1736	0.07932616884
1737	0.07932048314
1738	0.07931858694
1739	0.07931505836
1740	0.07930743671
1741	0.07930490235
1742	0.07928558554
1743	0.07927687039
1744	0.07927379138
1745	0.07926677781
1746	0.07926037225
1747	0.07925500011
1748	0.0792452097
1749	0.07924057812
1750	0.07923141339
1751	0.07922852804
1752	0.07922754392
1753	0.07922151077
1754	0.07921697135
1755	0.07921088119
1756	0.07920628151
1757	0.07919281907
1758	0.07919209074
1759	0.07919022776
1760	0.07918725098
1761	0.07918213635
1762	0.07917877138
1763	0.07916163693
1764	0.07915827345
1765	0.07915036
1766	0.07914538603
1767	0.0791354088
1768	0.07911840695
1769	0.07910920868
1770	0.07910476755
1771	0.07910176485
1772	0.07909567963
1773	0.07909228039
1774	0.07909015537
1775	0.07907699545
1776	0.07907179115
1777	0.07906893132
1778	0.07906073479
1779	0.07905392585
1780	0.0790503896
1781	0.0790484996
1782	0.07903843809
1783	0.07903169131
1784	0.07902207122
1785	0.07901317749
1786	0.07900919338
1787	0.07900518584
1788	0.07900318359
1789	0.07899705934
1790	0.07898618056
1791	0.0789836249
1792	0.0789744717
1793	0.07896796011
1794	0.07896293758
1795	0.07896127271
1796	0.07895875994
1797	0.07894920851
1798	0.0789474401
1799	0.07894388425
1800	0.07893533302
1801	0.0789324779
1802	0.07892837714
1803	0.07892346338
1804	0.07891311493
1805	0.07890349368
1806	0.07889661666
1807	0.07889041865
1808	0.0788860768
1809	0.0788801506
1810	0.0788732894
1811	0.07885965111
1812	0.07885266626
1813	0.07884205264
1814	0.07883920177
1815	0.0788332037
1816	0.07882502047
1817	0.07881786337
1818	0.07881354572
1819	0.07881027899
1820	0.07880679362
1821	0.07880585277
1822	0.07880305748
1823	0.07879425355
1824	0.07878895485
1825	0.07878504266
1826	0.07878319392
1827	0.07877926708
1828	0.07877247936
1829	0.07877006046
1830	0.0787678223
1831	0.07876201565
1832	0.07875901558
1833	0.07875682567
1834	0.07875593261
1835	0.07874927249
1836	0.07874696576
1837	0.07874266236
1838	0.07873508758
1839	0.0787280562
1840	0.07872231631
1841	0.07871832277
1842	0.07870098773
1843	0.07869592763
1844	0.07869218042
1845	0.07868526747
1846	0.07868320109
1847	0.07868042004
1848	0.07866970112
1849	0.07866090262
1850	0.07865216374
1851	0.07864404712
1852	0.07863558349
1853	0.07863349709
1854	0.07862891011
1855	0.07861854526
1856	0.07861728995
1857	0.07861375845
1858	0.07860883829
1859	0.07860609299
1860	0.07860063595
1861	0.07859614658
1862	0.07858876669
1863	0.07857972627
1864	0.07856780364
1865	0.07855251257
1866	0.07855178797
1867	0.07855088587
1868	0.07854069406
1869	0.07853719949
1870	0.07853211574
1871	0.07852458149
1872	0.0785211091
1873	0.0785110549
1874	0.07850461074
1875	0.07850250135
1876	0.07849965792
1877	0.07848664683
1878	0.07848520728
1879	0.07847954348
1880	0.07847437138
1881	0.07847344674
1882	0.07846937981
1883	0.07846329948
1884	0.07845610428
1885	0.07845011105
1886	0.07844657447
1887	0.07844136117
1888	0.07843733428
1889	0.078434064
1890	0.07842268184
1891	0.07841568082
1892	0.07840877482
1893	0.07840504958
1894	0.07840248869
1895	0.07838892376
1896	0.07838671293
1897	0.07838014378
1898	0.07837826277
1899	0.07837468091
1900	0.07837020512
1901	0.078363736
1902	0.07836215034
1903	0.0783521908
1904	0.07834344417
1905	0.07833968397
1906	0.07833702919
1907	0.07832740325
1908	0.07832134507
1909	0.07831387455
1910	0.07830156215
1911	0.07829287331
1912	0.07829185113
1913	0.07828491323
1914	0.07828299777
1915	0.07827992943
1916	0.07827195105
1917	0.07826670649
1918	0.07826581832
1919	0.0782569216
1920	0.0782512483
1921	0.07825010066
1922	0.07824179769
1923	0.07823440457
1924	0.07822714756
1925	0.07822490973
1926	0.07822150422
1927	0.07822083685
1928	0.07821686309
1929	0.07821453169
1930	0.07821240691
1931	0.07820469893
1932	0.07820004039
1933	0.07819579354
1934	0.07819445865
1935	0.07818985808
1936	0.07818853904
1937	0.07818250554
1938	0.07817226078
1939	0.07817145499
1940	0.07816548703
1941	0.07815778249
1942	0.07815525387
1943	0.07814941174
1944	0.07814824097
1945	0.0781457411
1946	0.07814506005
1947	0.07812821632
1948	0.07811846168
1949	0.07811571713
1950	0.07810486163
1951	0.07809833754
1952	0.07809315931
1953	0.07808390009
1954	0.07807283514
1955	0.07806980716
1956	0.07805883614
1957	0.07805656496
1958	0.07805292937
1959	0.07804996157
1960	0.07804136718
1961	0.0780381111
1962	0.07803259938
1963	0.07802945409
1964	0.07802134014
1965	0.07801485061
1966	0.07801409945
1967	0.07800592213
1968	0.07799900654
1969	0.07799567891
1970	0.07798763712
1971	0.07798029024
1972	0.07796906147
1973	0.07796659384
1974	0.07796237417
1975	0.07795958064
1976	0.07795595729
1977	0.07795513462
1978	0.07795017502
1979	0.07794123923
1980	0.07793403718
1981	0.07792448112
1982	0.0779198621
1983	0.07791541131
1984	0.07791356784
1985	0.07790616484
1986	0.07789613245
1987	0.07789385656
1988	0.07789304305
1989	0.07788607317
1990	0.07787980164
1991	0.07787583316
1992	0.0778716697
1993	0.07786588884
1994	0.0778597308
1995	0.07785082606
1996	0.07784209909
1997	0.07784170611
1998	0.07783764483
1999	0.07783499535
2000	0.07782898094
2001	0.07782150417
2002	0.07782086209
2003	0.07781453853
2004	0.07780396957
2005	0.0777989742
2006	0.07779695803
2007	0.07779182006
2008	0.07779021065
2009	0.077786153
2010	0.07778242734
2011	0.07777560195
2012	0.07777403999
2013	0.07776937606
2014	0.07776574566
2015	0.07776298556
2016	0.07775430646
2017	0.07774724031
2018	0.07774283158
2019	0.07773539133
2020	0.07773327053
2021	0.07772869851
2022	0.07771872555
2023	0.07771176628
2024	0.07770882589
2025	0.07770504718
2026	0.07769990584
2027	0.07769665463
2028	0.0776895129
2029	0.07768716561
2030	0.07768502893
2031	0.07767563397
2032	0.07766950236
2033	0.07766531595
2034	0.07766271589
2035	0.07766025279
2036	0.0776545425
2037	0.0776510521
2038	0.07765063947
2039	0.07764530101
2040	0.07764318603
2041	0.07763935794
2042	0.07763774178
2043	0.07763626881
2044	0.0776311936
2045	0.07762671882
2046	0.07762348515
2047	0.07762042287
2048	0.07761501492
2049	0.07760666284
2050	0.0775998355
2051	0.07759302837
2052	0.07758383825
2053	0.07758060878
2054	0.07757872782
2055	0.07757003618
2056	0.07756518958
2057	0.07755958188
2058	0.07754697737
2059	0.07753858962
2060	0.07753529792
2061	0.07752481164
2062	0.0775204412
2063	0.07750933688
2064	0.07749859729
2065	0.07749215521
2066	0.07748611195
2067	0.07747923291
2068	0.07747823424
2069	0.07747456333
2070	0.07746194899
2071	0.07746079827
2072	0.07745767286
2073	0.07745118875
2074	0.07744473241
2075	0.07744038914
2076	0.07743490262
2077	0.07742911802
2078	0.07742726736
2079	0.07742279282
2080	0.07742183577
2081	0.07741919205
2082	0.07740674062
2083	0.07740072897
2084	0.0773962256
2085	0.07739083195
2086	0.07738875403
2087	0.07738142644
2088	0.07738018169
2089	0.07737612979
2090	0.07737317464
2091	0.07736795019
2092	0.07736700766
2093	0.07736381455
2094	0.07735993578
2095	0.07735492927
2096	0.07734263201
2097	0.07733870534
2098	0.07733696463
2099	0.07733593495
2100	0.0773323376
2101	0.07732148354
2102	0.07732089476
2103	0.07731199894
2104	0.07730893756
2105	0.07730426361
2106	0.07730275626
2107	0.07730071492
2108	0.07729754392
2109	0.07729580211
2110	0.07729070626
2111	0.07728616039
2112	0.07727731378
2113	0.07727652223
2114	0.07727380682
2115	0.07727054091
2116	0.07726526314
2117	0.07726105529
2118	0.07725721578
2119	0.07725090179
2120	0.07724862244
2121	0.07724407278
2122	0.07723695304
2123	0.07722762525
2124	0.07722671995
2125	0.07722115082
2126	0.07721419536
2127	0.07720267695
2128	0.07720223269
2129	0.07719786282
2130	0.07719552694
2131	0.07719151787
2132	0.07718615341
2133	0.07718226931
2134	0.07717701026
2135	0.07717313028
2136	0.07716677345
2137	0.07716117025
2138	0.07715972304
2139	0.07715254771
2140	0.07714621882
2141	0.07713985329
2142	0.07713798232
2143	0.07713033095
2144	0.0771238973
2145	0.07711891042
2146	0.07711432944
2147	0.07710597217
2148	0.07709881006
2149	0.07707635671
2150	0.07707005285
2151	0.07706624139
2152	0.07706207308
2153	0.07705986568
2154	0.0770584639
2155	0.07704878124
2156	0.07704231625
2157	0.07704010362
2158	0.07703737394
2159	0.07702823325
2160	0.07702253105
2161	0.07701112457
2162	0.07700934142
2163	0.07700581473
2164	0.07700514164
2165	0.07699936758
2166	0.07699578614
2167	0.07699115039
2168	0.076984285
2169	0.07698195133
2170	0.07698132938
2171	0.07697693447
2172	0.07697055142
2173	0.0769672148
2174	0.07696567749
2175	0.07695923086
2176	0.07695390622
2177	0.07694891132
2178	0.07694544492
2179	0.07694289504
2180	0.07693629622
2181	0.07693125171
2182	0.07692569534
2183	0.07692307428
2184	0.07691988731
2185	0.07691288292
2186	0.07690591921
2187	0.07689849594
2188	0.07689609278
2189	0.07689064493
2190	0.07688954725
2191	0.07688266406
2192	0.07687400415
2193	0.07687123197
2194	0.07686821376
2195	0.07686135318
2196	0.07685683129
2197	0.07684846762
2198	0.07684746035
2199	0.07684444454
2200	0.07684262297
2201	0.07684113366
2202	0.07683093579
2203	0.07682505033
2204	0.07681447499
2205	0.07681053278
2206	0.07680391414
2207	0.07679859546
2208	0.07679533622
2209	0.07678801172
2210	0.07678328706
2211	0.07677474517
2212	0.07676837525
2213	0.07676453608
2214	0.07675644783
2215	0.07674947891
2216	0.07674483749
2217	0.0767381637
2218	0.07673681994
2219	0.07673398978
2220	0.07672829396
2221	0.07672726038
2222	0.07672553628
2223	0.07671632854
2224	0.0767102722
2225	0.07670418549
2226	0.07670072776
2227	0.07669136232
2228	0.0766899669
2229	0.07668177165
2230	0.07667777585
2231	0.07667366484
2232	0.07666832842
2233	0.07665780595
2234	0.07665752684
2235	0.07665471813
2236	0.07665104867
2237	0.07664889824
2238	0.07664631653
2239	0.07664131204
2240	0.07663553397
2241	0.07663205496
2242	0.07662750577
2243	0.07662664712
2244	0.07662466146
2245	0.07661817804
2246	0.07661398193
2247	0.07660943481
2248	0.07660705328
2249	0.07660128827
2250	0.07659980513
2251	0.07659820345
2252	0.07659276034
2253	0.07658479752
2254	0.07657944172
2255	0.07657028134
2256	0.07656191029
2257	0.07655638153
2258	0.07655217174
2259	0.07654990779
2260	0.07654603823
2261	0.07654130052
2262	0.07653768704
2263	0.07653411599
2264	0.07652972953
2265	0.0765289622
2266	0.07652646102
2267	0.0765225648
2268	0.07652073811
2269	0.07651736326
2270	0.07651583198
2271	0.07651006329
2272	0.07650513641
2273	0.076499563
2274	0.07649617172
2275	0.07649403934
2276	0.07649176259
2277	0.07649078212
2278	0.07648637257
2279	0.07648447699
2280	0.07648204733
2281	0.0764798554
2282	0.07647304871
2283	0.07646785316
2284	0.07645995118
2285	0.07644937441
2286	0.07644360503
2287	0.076439969
2288	0.07643495325
2289	0.07642778648
2290	0.07641409146
2291	0.07640755986
2292	0.07640664374
2293	0.07640265268
2294	0.07639786299
2295	0.07639595546
2296	0.07639345785
2297	0.0763867028
2298	0.07638399477
2299	0.07638175961
2300	0.07637810981
2301	0.07637383932
2302	0.07636867303
2303	0.07635587962
2304	0.07635209599
2305	0.07634505051
2306	0.07633851306
2307	0.07633467953
2308	0.07633199346
2309	0.07632685703
2310	0.07632588121
2311	0.076321054
2312	0.07631801827
2313	0.07631111538
2314	0.07630749642
2315	0.07630439879
2316	0.07630088159
2317	0.07629682552
2318	0.07629272721
2319	0.07628441408
2320	0.07628222208
2321	0.07627943043
2322	0.07627800009
2323	0.07627021938
2324	0.07626674165
2325	0.07625941813
2326	0.07625058927
2327	0.0762468395
2328	0.07623365914
2329	0.07623004715
2330	0.07622739273
2331	0.07622325772
2332	0.07622018824
2333	0.07621054468
2334	0.07620366271
2335	0.07619997749
2336	0.07619785811
2337	0.07619519794
2338	0.0761887056
2339	0.07618495114
2340	0.07618345106
2341	0.07617468053
2342	0.07616981604
2343	0.07616273517
2344	0.07615550838
2345	0.07615379125
2346	0.07615285425
2347	0.07615148233
2348	0.07614328982
2349	0.07613681641
2350	0.07613345145
2351	0.07613108166
2352	0.07612768026
2353	0.07612751258
2354	0.07612039041
2355	0.07611791423
2356	0.07611328246
2357	0.07610882588
2358	0.07610377972
2359	0.07610104305
2360	0.07609678547
2361	0.07609607387
2362	0.07609028613
2363	0.0760886484
2364	0.07607904503
2365	0.07607351453
2366	0.07606744672
2367	0.07605920681
2368	0.07605662283
2369	0.07604744773
2370	0.07604205804
2371	0.07603833125
2372	0.0760337856
2373	0.07602611688
2374	0.07602031279
2375	0.07601615863
2376	0.07601312531
2377	0.0760097362
2378	0.07600548703
2379	0.07600087921
2380	0.07599803962
2381	0.07599116164
2382	0.07598505055
2383	0.07597951598
2384	0.07597817236
2385	0.07597498505
2386	0.07597087489
2387	0.07596394329
2388	0.07596118286
2389	0.07595540105
2390	0.07595282361
2391	0.07594958413
2392	0.07593995327
2393	0.075932895
2394	0.07592946561
2395	0.07592069737
2396	0.07591807011
2397	0.07591030962
2398	0.07590605469
2399	0.07590219351
2400	0.07589608219
2401	0.07589198812
2402	0.07588404785
2403	0.07587580614
2404	0.07587338568
2405	0.07586977873
2406	0.07586861566
2407	0.07586264072
2408	0.07586105624
2409	0.075859904
2410	0.07585445382
2411	0.07585125842
2412	0.07584975484
2413	0.07584478382
2414	0.07583888545
2415	0.07583334479
2416	0.07583280707
2417	0.07582797154
2418	0.07582034664
2419	0.07581361956
2420	0.07580462138
2421	0.07580212701
2422	0.07580020065
2423	0.07579897524
2424	0.07579775879
2425	0.0757939383
2426	0.07578538937
2427	0.07578252562
2428	0.07578187542
2429	0.07577929337
2430	0.07577465234
2431	0.07576586734
2432	0.07576496737
2433	0.07575855554
2434	0.07575743844
2435	0.07575218557
2436	0.0757448326
2437	0.07574330237
2438	0.07573631448
2439	0.07573278726
2440	0.07572124357
2441	0.07571833928
2442	0.07571628313
2443	0.07571463326
2444	0.0757123185
2445	0.07570942254
2446	0.07570594704
2447	0.0757014168
2448	0.07569835512
2449	0.0756946351
2450	0.07569088633
2451	0.0756832843
2452	0.07567895339
2453	0.0756749488
2454	0.07567431606
2455	0.07567012154
2456	0.07566677064
2457	0.07565514011
2458	0.07565194747
2459	0.07564322199
2460	0.07563994559
2461	0.07562990405
2462	0.07562854469
2463	0.07562324309
2464	0.07562057003
2465	0.0756129047
2466	0.07560913177
2467	0.07560496913
2468	0.07560331266
2469	0.0755980071
2470	0.07558799265
2471	0.07557709825
2472	0.07556831485
2473	0.07555998448
2474	0.07555459306
2475	0.07554883846
2476	0.07553633765
2477	0.07553159077
2478	0.07553066717
2479	0.07551736175
2480	0.07551258439
2481	0.07551198572
2482	0.07550859651
2483	0.07550220763
2484	0.07550095957
2485	0.07549422962
2486	0.07549214806
2487	0.07548842229
2488	0.07548360815
2489	0.07548281742
2490	0.0754805185
2491	0.07547859901
2492	0.0754756738
2493	0.07547413326
2494	0.07546692816
2495	0.0754625423
2496	0.07545962135
2497	0.07545467913
2498	0.0754481281
2499	0.0754417077
2500	0.07543567337
2501	0.07543187905
2502	0.07542641773
2503	0.07542437724
2504	0.07541983179
2505	0.07541733517
2506	0.0754115257
2507	0.07540420995
2508	0.07540071282
2509	0.07539943064
2510	0.075393747
2511	0.07538365105
2512	0.07537878081
2513	0.07537628333
2514	0.07537298681
2515	0.0753655
2516	0.07535423758
2517	0.07534520121
2518	0.07534429818
2519	0.07533854834
2520	0.07533549295
2521	0.07533380172
2522	0.07532602249
2523	0.07532399927
2524	0.0753185319
2525	0.07531633499
2526	0.07531141233
2527	0.07531056569
2528	0.07530399639
2529	0.07529896079
2530	0.07529031947
2531	0.0752860893
2532	0.07528456079
2533	0.07528015772
2534	0.07526810217
2535	0.07526208106
2536	0.07526025754
2537	0.07525871874
2538	0.07525104008
2539	0.07524768769
2540	0.07524646344
2541	0.07524412749
2542	0.07523466937
2543	0.07523075608
2544	0.0752278342
2545	0.07521882509
2546	0.07521511472
2547	0.07520859582
2548	0.07520623145
2549	0.07520305542
2550	0.07520235813
2551	0.07520018674
2552	0.07519492005
2553	0.07518735549
2554	0.07518703658
2555	0.07518088587
2556	0.07517293846
2557	0.07517005302
2558	0.07516342184
2559	0.0751546504
2560	0.07515219984
2561	0.07514933583
2562	0.07514543233
2563	0.07513722309
2564	0.07512963997
2565	0.07512624711
2566	0.07512009738
2567	0.0751175567
2568	0.0751125663
2569	0.07510153114
2570	0.07509928872
2571	0.07508924092
2572	0.0750758038
2573	0.07507370855
2574	0.07506679171
2575	0.07506363869
2576	0.07506334689
2577	0.07505896639
2578	0.07505514279
2579	0.07505332299
2580	0.07504456324
2581	0.07504044846
2582	0.0750345827
2583	0.07502279923
2584	0.07502176815
2585	0.07502036026
2586	0.07501871741
2587	0.07501540231
2588	0.07501303503
2589	0.07499775964
2590	0.07499463528
2591	0.07498844243
2592	0.07498770322
2593	0.07498507853
2594	0.07498351494
2595	0.07497308055
2596	0.07497299351
2597	0.07497055912
2598	0.07496790669
2599	0.07496607267
2600	0.07496415207
2601	0.07495889949
2602	0.07495486452
2603	0.07494429619
2604	0.0749410008
2605	0.07493240816
2606	0.07493097013
2607	0.07492587965
2608	0.07492224339
2609	0.07491983315
2610	0.07490813468
2611	0.07489914349
2612	0.07489743738
2613	0.07489220404
2614	0.07488802659
2615	0.07488192404
2616	0.07487957077
2617	0.07487424382
2618	0.07487331247
2619	0.07486842766
2620	0.07486602743
2621	0.07486333435
2622	0.07484990342
2623	0.07484865569
2624	0.07484246599
2625	0.07484126771
2626	0.07483971206
2627	0.07483852103
2628	0.07483105033
2629	0.07482875985
2630	0.07482755932
2631	0.07482235061
2632	0.07481694421
2633	0.07481414024
2634	0.07481074949
2635	0.07480430266
2636	0.07480159016
2637	0.07479921984
2638	0.07478714446
2639	0.07478481429
2640	0.07478290545
2641	0.07477914502
2642	0.07477425965
2643	0.07477152604
2644	0.07476860882
2645	0.07476736473
2646	0.07476423154
2647	0.07476015326
2648	0.07475844128
2649	0.07475646919
2650	0.07475268143
2651	0.07474898422
2652	0.07474677444
2653	0.07474363081
2654	0.07474048399
2655	0.07473968662
2656	0.07473903219
2657	0.07473776422
2658	0.07473599124
2659	0.07473511475
2660	0.07473092195
2661	0.07472367078
2662	0.07471919247
2663	0.07471792871
2664	0.07471599709
2665	0.07471491196
2666	0.0747118635
2667	0.07470731847
2668	0.07470380902
2669	0.07470035875
2670	0.07469955683
2671	0.0746938582
2672	0.07469250514
2673	0.07468871671
2674	0.07468665193
2675	0.0746803149
2676	0.07467791598
2677	0.07467295585
2678	0.07467053872
2679	0.0746692173
2680	0.07466789773
2681	0.07466675618
2682	0.07466202413
2683	0.07466010905
2684	0.07465434487
2685	0.07464800555
2686	0.07464266715
2687	0.07463617663
2688	0.07463326836
2689	0.07462718011
2690	0.0746185263
2691	0.07461630944
2692	0.07461042307
2693	0.07460612129
2694	0.07460179831
2695	0.07460099187
2696	0.07459813679
2697	0.07459740113
2698	0.07459280634
2699	0.07459086763
2700	0.07458848258
2701	0.07458800591
2702	0.07458058924
2703	0.07457495653
2704	0.07457014452
2705	0.07456665208
2706	0.07456256888
2707	0.07456106382
2708	0.07455462304
2709	0.07455087194
2710	0.07454809373
2711	0.07454559386
2712	0.0745365248
2713	0.07453215434
2714	0.07452826242
2715	0.07452451802
2716	0.07452298671
2717	0.07451820175
2718	0.07451703338
2719	0.07451378129
2720	0.07450840873
2721	0.07450313302
2722	0.07449627127
2723	0.0744946015
2724	0.07448955331
2725	0.07447859478
2726	0.07447553396
2727	0.07447397915
2728	0.0744651059
2729	0.07446272985
2730	0.07445801087
2731	0.07445585071
2732	0.07445437545
2733	0.07444899301
2734	0.07444584979
2735	0.07444132781
2736	0.07442522844
2737	0.0744202668
2738	0.07441911323
2739	0.07441674194
2740	0.07441561976
2741	0.07440672551
2742	0.07440222155
2743	0.07439920334
2744	0.07439024858
2745	0.07438885822
2746	0.07438500373
2747	0.07437909494
2748	0.07437665681
2749	0.0743695142
2750	0.07436482179
2751	0.07435948049
2752	0.07435570758
2753	0.07435460673
2754	0.07434757914
2755	0.07434169609
2756	0.07433974941
2757	0.0743348252
2758	0.07432509367
2759	0.07431748144
2760	0.07431293112
2761	0.07430750439
2762	0.07430568769
2763	0.07430444817
2764	0.07430008715
2765	0.07429592729
2766	0.07429339063
2767	0.07429224131
2768	0.07428976136
2769	0.07428640658
2770	0.07428145801
2771	0.07427863027
2772	0.07427256688
2773	0.0742673387
2774	0.07426531827
2775	0.07425867094
2776	0.07425091983
2777	0.07424748644
2778	0.07424304957
2779	0.07423454712
2780	0.07423055051
2781	0.07422926552
2782	0.07422780891
2783	0.07422402601
2784	0.0742185657
2785	0.0742171823
2786	0.07421350817
2787	0.0742094113
2788	0.07420695231
2789	0.07420632753
2790	0.07420329888
2791	0.07420084846
2792	0.07419306632
2793	0.07419138355
2794	0.07419056114
2795	0.07418912539
2796	0.07418644514
2797	0.07418355827
2798	0.07418118393
2799	0.07417891066
2800	0.07417709205
2801	0.07416904075
2802	0.07416430444
2803	0.07416171428
2804	0.07415892652
2805	0.07414802899
2806	0.0741367632
2807	0.07413498342
2808	0.0741303544
2809	0.07411971715
2810	0.07410855812
2811	0.07410722766
2812	0.07410128028
2813	0.07409863689
2814	0.07409208691
2815	0.07408894671
2816	0.0740872098
2817	0.07408354186
2818	0.074082553
2819	0.0740791714
2820	0.07407416705
2821	0.07406798068
2822	0.07406587519
2823	0.07406351988
2824	0.07406294652
2825	0.07406181863
2826	0.07406075625
2827	0.07405965173
2828	0.07405715091
2829	0.07405532571
2830	0.07405428602
2831	0.07405299592
2832	0.07405231621
2833	0.07404916034
2834	0.07404661463
2835	0.07404197213
2836	0.07403950471
2837	0.07403630529
2838	0.07403315616
2839	0.07403060703
2840	0.07402772935
2841	0.07402093816
2842	0.07401954817
2843	0.07401597342
2844	0.07401028795
2845	0.07400500572
2846	0.07399834174
2847	0.07399349588
2848	0.07398664244
2849	0.07398514645
2850	0.07398397121
2851	0.07397941786
2852	0.07397623779
2853	0.07397305143
2854	0.07396952608
2855	0.07396590672
2856	0.07396550312
2857	0.07396366545
2858	0.07396332371
2859	0.0739582923
2860	0.07395033542
2861	0.07394150183
2862	0.07393609867
2863	0.07393020136
2864	0.07392635596
2865	0.07392278275
2866	0.0739203177
2867	0.07391879404
2868	0.07390752131
2869	0.07390732878
2870	0.07389930298
2871	0.07389819875
2872	0.07389500881
2873	0.07389019516
2874	0.07388796728
2875	0.0738851562
2876	0.07388180679
2877	0.07388166898
2878	0.07387906514
2879	0.07387737499
2880	0.07387342399
2881	0.07386675687
2882	0.07386028203
2883	0.07385928173
2884	0.07385727911
2885	0.07385644965
2886	0.07385215765
2887	0.07384798696
2888	0.0738451879
2889	0.07384339948
2890	0.07383720778
2891	0.07383474696
2892	0.07382812207
2893	0.07382487024
2894	0.07382453278
2895	0.07382215182
2896	0.07381577526
2897	0.07381425495
2898	0.07381186993
2899	0.07380504492
2900	0.07379825175
2901	0.07379049857
2902	0.07378567733
